266;Добрый день. Я крайне не довольна работой фитнес- клуба на дербеневской!!! я приобрела карту в фитнес клуб зебра на дербеневской в феврале месяце. Карта покупалась исключительно из-за бассейна. Администрацией зебры были оговорены сроки открытия бассейна май месяц. Эти сроки каждый месяц переносили. В связи с тем, что бассейн до сех пор не открыли и срок открытия теперь оговаривают февраль 2016 г. , я написала заявление на расторжение договора. Администрация фитнес-клуба предложила оформить перевод в фитнес-клуб на электрозаводской. Я согласилась. Обещали в течении недели оформить перевод. Спустя три недели перевод так и не оформили. После чего Я подала претензию на расторжение договора с возвратом денежных средств и оплатой неустойки (пени) (по закону ст.27,28 Защита прав потребителей), за невыполнение обязательств фитнес-клубом. Срок претензии завтра истекает, а со мной до сех пор не связались. Буду подавать на них в суд! не рекомендую брать у них карту, так как клуб не полностью функционирует и их словам, что «скоро все будет работать» не стоит верить!;0;;;;
267;"""Регулярно приходил по выходным заниматься в Зебру на Автозаводской по гостевому (разовому) абонементу по выходным, в т. ч. с ребенком (учу его каратэ). При этом, естественно, в первую очередь меня интересуют аэробные залы, в которых можно позаниматься с ребенком, в клубе из два, по выходным вечером хотя бы один из них (обычно) свободен.В эти выходные пришел в районе шести вечера, один зал был закрыт на ключ, (занятий в нем не было), второй был открыт и свободен (его мы с ребенком и заняли). Примерно через полчаса после начала тренировки прибежала администратор (видимо, сотрудник отдела продаж, я не поинтересовался) с заявлением о том, что самостоятельные тренировки в аэробных залах у них запрещены. Я сильно удивился и попытался объяснить ей что :а) Мне об этом никто не сообщал";б) Я сюда прихожу именно из-за аэробных залов;в) Мне должны были сообщить об этом ДО оплаты (2700р. на двоих с ребенком);"г) Мы никому не мешаем, собственно, т. к. этот зал был свободен и других желающих его занять нет.При этом администратор сначала пыталась """"выпихнуть"""" нас с ребенком в общий зал, мотивируя это тем что там тоже есть зеркала (да, ребенок, прыгающий среди народа, тягающего железяки - это классно соотносится с техникой безопасности, да), потом стала рассказывать, что мы должны перейти еще куда-то... Также со слов администратора я с немалым удивлением узнал, что о запрете самостоятельных занятий в аэробных залах мне должна была сообщить моя жена, по карте которой мы оформляли гостевой визит.В итоге, после некоторых препирательств, я плюнул и сообщил администратору, что я прекращаю посещать этот """"гостеприимный"""" клуб, прекратил тренировку и покинул клуб, оставив запись в книге жалоб. Реакции на данный момент нет.Лично меня _очень_ удивило крайне нелояльное отношение сотрудников Зебры к их клиентам - мы никому не мешали, занимаясь в этом зале и при _таком_ подходе, я могу только пожелать им дальнейших успехов в развитии клуба...В дополнение, могу сказать об этом клубе, что вентиляция в залах сделана как часть общей системы вентиляции бизнес-центра, в котором расположен клуб. После 19-00 в бизнес-центре систему вентиляции выключают и, как следствие, выключается система вентиляции клуба, со всеми вытекающими.Администрация в курсе, к ним неоднократно обращались, но никаких мер не принято.При этом, даже при включенной системе вентиляции, в раздевалках ощущение как в парной, по крайней вере влажность такая же, а температура не сильно отличается. Я был готов закрывать глаза на все это, но """"дружелюбие"""" их администратора в эти выходные стало последней каплей.""""Думайте сами, решайте сами""""... (с).""";0;
268;Здравствуйте. Сегодня 03.01.2016 выяснил, что мой абонемент в фитнес-клуб Зебра на проспекте Вернадского внезапно закончился. Клуб, который должны были открыть 01.07.2014 открыли только осенью 2015 (бассейн, сауна). До этого момента срок действия карт не начинался (многократно повторялось менеджерами клуба). Теперь проблему предлагают решать 05.01. Чтож, очень удобно послать своих клиентов, имеющих семейный абонемент...;0;;;;
269;"""Адская контора. Прямое нарушение законодательства РФ по защите прав потребителя. Насколько теперь понимаю, регулярные мошеннические практики в отношении клиентов и сотрудников - фундамент работы Зебры. В сети - множество информации о подобных и худших случаях. Не могу получить простейший возврат средств за НЕактивированную клубную карту, заявление о возврате которой было подано в течении недели после покупки. Карта была куплена по ошибке, VIP и стоит в три раза дороже, чем стандартные карты в этот гадюшник.  Если деньги попали в руки Зебры  - возврата не ждать. Сотрудники, принимающие решение о возврате средств, уходят в отпуска, потом болеют, затем увольняются. Далее на работу принимаются новые сотрудники и они очень заняты, принимая дела. После принятия дел новые сотрудники начинают болеть и уходить в отпуска, предполагаю, что в краскосрочной перспективе также увольняться. Короче, возврат средств осуществлять """"некому и некогда"""".По закону РФ возврат средств в подобной ситуации должен осуществляться в течении 10 рабочих дней. С момент подачи заявления прошло больше двух месяцев - никакой информации от Зебры нет. Изначально сказали, что свяжутся в течении недели, затем  - 10 дней, потом - 30 дней. ... (барабанная дробь). 30 дней  с того момента, когда очередной уже вошедший в курс дел, но еще не заболевший и не уволенный сервис-менеджер, между отпусками успеет """"принять"""" заявление.  Возврат будет чудом. Если сие произойдет - обязательно дополню отзыв.  Несколько слов о качестве услуг:Клуб перегружен. Продолжают ажиотажно продавать дешевые абонементы, забивая клуб до отказа.  Контингент соответствующий.  В душевых очередь и вонь. Полотенца не выдают. Бассейн - несмотря на то, что большой -  забит до отказа. В хорошие дни, в удачное время - по 4 человека на дорожке. Оооочень много детей и пенсионеров.  Бассейн грязный.  Не работает система кондиционирования";" в раздевалках, зале, салоне красоты всегда невыносимо душно.Оборудование ветхое, старые дешёвые тренажеры. Зал также переполнен.ОЧЕНЬ низкий уровень специалистов. Тренерский состав - мальчики - ПТУ, в салоне красоты - девушки с минимальным предствлением о косметологии, но рвением впихнуть самую дорогую процедуру.  Квалифицированные специалисты надолго не задерживаются, уходят в течении нескольких месяцев. Огромная текучка кадров. У мамы был годовой абонемент в Зебру Мытищи, в итоге проходила только несколько месяцев, ушла в другой клуб. Даже очень низкие цены Зебры не оправдывают такого качества.""";0;;;
270;Зебра на проспекте Вернадского - это ОБМАН и МОШЕННИЧЕСТВО.Из минусов - холодно в зале, бассейн и хамам часто не работают (даже после открытия), своей парковки нет (при продаже обещали), часто нет горячей воды в душевой, нет куллеров с водойНа ресепшен часто кто-то из персонала с кем-то из клиентов ругается. Хамства нет только при первом вашем визите: перед покупкой карты, а потом понеслось.У клуба часто меняется руководство (за год существования уже 3 раза сменилось)!!!Главное для менеджеров по продажам - продать карту под любые обещания.У клуба проблемы с арендой, поэтому sales-ы знают, что отвечать будут другие (когда клуб закроют).БЕГИТЕ ОТ ТУДА. Денег вам не вернут не при каких обстоятельствах.;0;;;;
271;Отвратительное обслуживание, не выполняют обязательств указанных в программе услуг. работают просто невменяемые менеджеры, записывают на прием к врачу на прошедшие дни, и только после того как прождешь более 40 мин. выясняется, что они посмотрели не в ту бумажку и не туда записали. После просьбы вернуть деньги этот клуб рассматривает заявление 14 рабочих дней, нагло пользуется моими деньгами еше 14 дней за неоказанные мне услуги, к тому же вычитает день в которой мне эту услугу не оказали за. то что я пробыла в бассейне 20 мин (ждала когда выйдет тренер по аэробике) вычитают еще 1500.00 рублей как гостевой визит.В место того, чтобы извинится и вернуть деньги сразу нагло обирают клиента. Это просто воровство!Испорченные праздники, потерянные деньги, потерянное время.Отвратительный клуб жуликов.Людмила.;0;;;;
272;6 июля клуб закрылся, а 8 июля по этому адресу открылся уже новый клуб, куда клиентов зебры не пустили. Написали претензии с требованием возврата денег, но в ответ тишина. Предложили переоформить в другие клубы, но этот вариант мало кому подходит. Деньги возвращать не собираются.;0;;;;
273;Хожу в зебру бауманская с ноября 2017 г. В клубе всегда сломаны дорожки, хамам не работает, грязь в «бассейне»-если его можно так назвать, гряз в раздевалка и в душевых (которые кстати из 8 работает 2 шт. ). Устраивают постоянно день открытых дверей, продают и продают абонементы, но ничего не ремонтируют. Народу вагон, не продохнуть! Как то было что приходим с мужем, а нам говорят полотенец нет, будут через пол часа. Ну мы пробыли 3 часа, они так и не появилось. Вытерлась футболкой. В общем никогда не покупайте сюда абонемент не смотря на то что стоит он сейчас копейки.;0;;;;
274;"Мошеники и кидалы!Ни в коем случае не связывайтесь. Нормальная практика: напродавать годовых абонементов и закрыться. Потом кормить завтраками из серии ""подождите скоро откроемся"" месяцами. Лично я ""попал"" на акцию, которую провернул клуб ""Зебра-Лихоборы"". Наверное, скоро надо ждать таких же финтов от других клубов этой ""франшизы"". так что берегитесь этих мошеников. ------------- Чтобы не быть голословным: в начале ноября купил ""годовой абонемент"". Прозанимался чуть более месяца. Потом клуб прикрыла санэпижемстанция (руководству клуба нужно было суметь довести до такого). Сначала обещали все решить за неделю. Потом еще неделю. Потом открыться 22 января. Сегодня 22 января. Снова ""завтраки"" - то ли 25 января, то ли 5 февраля. Решил ""из принципа"" посвятить завтра время чтобы написать заявления в Роспотребнадзор (по факту неокозания услуги) и в прокуратуру - по факту мошеничества. Закрыто основное здание - где качалка и бассейн. Есть второстепенное - где залы для единоборств. Предлагают идти туда - типа ""мы же открыты"". Хотя там из оснащения - одна штанга, одна лесенка и еще чтото. . .по 1й штуке. ..";0;;;;
275;Клуб, в котором только деньги с Вас хотят дополнительно содрать. Купили карту сыну подростку. В центре обещали бассейн (который открылся только через 9 месяцев после покупки карты), кучу секций (по факту, 1 в день - ни единоборств, ни определенного вида спорта - все ОФП, т. е. физ-ра, как в школе). НО... все секции нормальные есть за доплату! Да, кстати, в бассейне занятия не спортивные, а игровые, т. е. просто в воде балуются, НО... есть за доплату занятия со спортивным тренером!Хотела переоформить карту на другого ребенка, так и переоформление стоит 2000, да еще и нельзя переоформить, если до окончания срока действия меньше 3 месяцев. В одностороннем порядке вводят новые правила, и никого об этом не уведомляют. Так, например, меня хотели заставить купить карту себе, потому что появилось правило, что ребенок не может посещать клуб, если нет карты у родителей.В общем, не советую никому!;0;;;;
276;Решила я приобрести себе абонемент в фитнес-клуб Зебра (Водный стадион).Выбрала себе карту, заключила договор, оплатила и понеслось хамство везде и всюду....Чтобы получить карту, нужно записаться к врачу на ресепшн, где  девушки с недовольным лицом запишут тебя.Записалась, пришла к фитнес-врачу, и начала слушать перечень платных предложений и услуг... и что мне просто необходимы и ортопедические стельки которые кстати продаются в самом клубе и расширенное фитнес-тестирование и фитнес инструктор и в бассейн и зал.. когда начинаешь отказываться, начинается открытое впаривание! но это же недорого.. у меня такой стаж и опыт работы. Получив наконец бланк от врача на вводный инструктаж снова иду на ресепшен, где меня фотографируют, и отправляют разблокировать карту в отдел продаж. Пришла в отдел продаж говорю что с ресепшен девушки направили к Вам, разблокируйте пожалуйста карту, чтобы записаться на вводные, мне сухо ответили мол у вас карта выходного дня (это был понедельник), в субботу и приходите, девушки ничего не знают на ресепшен, но простите оплатила то я услуги вашего клуба еще вчера и элементарно записаться я имею право!Карту я так и не получила... и даже не смогла записаться на вводные.. Не говоря уже о своем испорченном настроении.Уровень сервиса  и профессионализма зашкаливает.Год назад друзья приобретали абонемент, такого отношения к клиентам еще не было. С таким отношением уже сразу хочется сбежать из этого клуба!;0;;;;
277;УЖАСНЫЙ КЛУБ! РАЗВОД НА ДЕНЬГИ! Повелся на рекламу и акцию, а на деле как всегда…В зале душно до ужаса! на нижнем уровне бассейн, он вообще грязный и волосы плавают! какой там премиум??? Ребята вы о чем?? За такие деньги, а вы запросили с меня порядка 40 тыс (вместо обещанных 17) можно клуб на порядок получше найти! РАЗВОД!!!! НЕ РЕКОМЕНДУЮ!!!!!!!;0;;;;
278;Люди, думающие приобрести договор на посещение Зебры, не делайте этого! работники клуба позволяют себе обманывать клиентов. поддавшись на уловки нечистых на руку работников, (таковых в сети зебра подавляющее большинство, включая естественно руководство,  мошеннические деяния которого широко освещались в СМИ) я приобрел годовой абонемент на посещение клуба в январе 2016 года, когда клуб еще находился в стадии ремонта. работник договорного отдела проинформировала, что сухая зона клуба откроется в марте месяце, а бассейн в мае-июне. поскольку услуги хотелось получать в полном объеме, включая бассейн, я задал вопрос работнику договорного отдела о дате начала течения оплаченного срока. работник клуба Зебра предоставила следующую информацию, что течение оплаченного периода начнется с даты активации договора, которая состоит в получении в установленном порядке карточки посетителя.  Бассейн в этом клубе, естественно не открылся ни в мае, ни в июне, а в конце 2016 года. Случайно узнав от друзей, что бассейн открылся, я в декабре месяце 2016 года, активировал договор, посредством получения клубной карты. Однако в марте месяце 2017 года клуб перестал оказывать мне оплаченные мной услуги, мотивируя отказ тем, что договором предусмотрена дата начала активации договора с момента открытия сухой зоны клуба. При этом работники договорного отдела общаются в грубой форме, не представили по моему требованию письменного отказа в предоставлении услуг и письменных сведений о фактической дате активации договора и получения клубной карты. Таким образом, клуб Зебра позволяет себе совершать действия нарушающие права потребителей, фактически совершать мошеннические действия, обман клиентов. Вместе с тем инвентарь клуба зачастую находится в технически неисправном состоянии, в частности особенно раздражала беговая дорожка, которая издает очень громкий вой (на жалобы по данному поводу работники клуба лишь разводят руками, мол, вызвали ремонтную бригаду, когда придут не знаем), клуб позиционирует себя, как премиум класс, однако даже полотенца не предоставляются, бассейн поражает дешевизной отделочных материалов, опасно валяющимися на полу электрическими проводами и очень плохой водой, от контакта с которой кожа получает сильное раздражение и долгий, едкий запах какой то химии. резюмируя скажу - клуб зебра отвратительное заведение. Не выбрасывайте деньги на ветер, не покупайте абонемент этого заведения!;0;;;;
279;"Купил абонемент в клуб Зебра на 1905 года.Пришел на пробную тренировку, во время тренировки выяснилось, что 3 из 4-х велосипедных тренажеров не работают.Начал спрашивать, когда починят. Никто мне сказать не смог.Почитал договор, во время покупки абонемента подписал не читая, а тут появился повод решил узнать, что же у меня включено, а что нет и выяснилось, что ни в одном из клубов Зебра вы ни в каком договоре НЕ НАЙДЕТЕ, какие же УСЛУГИ КЛУБА ВАМ ОКАЗЫВАЮТСЯ!!!В договоре есть упоминание, что есть Услуги клуба, но ни в одном договоре нет приложения с этими самыми услугами!!!! Вот приложение с ""Правилами клуба"", то есть, что вы должны клубу и как обязаны себя вести ЕСТЬ, а вот что же должен вам клуб в плане контракта, который вы купили отсутствует полностью! А также, что должно работать или не работать, в какие сроки осуществляется ремонт тренажеров и т. д.Связался с руководством клуба, высказал свои пожелания, что необходимо подписать приложение услуги клуба, на что по сути получил отказ. Сказали что могут только написать типа Тренажерный зал, беговые дорожки и тд без указания численности и сроков ремонта в случае поломки! И сказали, что если хотите мы можем вернуть деньгиЧто это означает? Только одно, что клуб не готов нести какую-либо ответственность перед клиентами, клубу все равно сколько будет ремонтироваться или не работать те или иные тренажеры... Решать вам стоит идти в клуб Зебра на 1905 года или вообще в Зебру.Кстати они себя позиционируют как премиум фитнес... зайдите к ним на сайт) Посмотрите на него... это грусть...Горячая линия... это какая-то женщина... до которой еще надо дозвониться... она одна и ей похрен...";0;;;;
280;Была здесь один раз на пробу, если можно так сказать, с подругой. Желания вернутся не возникло. Чистота и тренажеры правда оставляют желать лучшего, сервис не стоит тех денег, и условия в общем. Однозначно есть варианты лучше, и дешевле, но условия на уровень выше.;0;;;;
281;Говно.;0;;;;
282;"Скажу сразу, не стоит ходить как в казино ""P!PL Group"" так и в другие игральные заведения. Многие люди начиная играть думают, сейчас еще раз сыграю и заканчиваю, но в итоге берут в долг у друзей знакомых и все проигрывают. Все кто не может справится с азартом лучше сходите в кино, цирк.";0;;;;
283;Как бы мы не хотели но любое казино всегда построено так что вы будете в проигрыше, почему так говорю? да потому что сам бывший работник казино а именно диллер, казино очень сильно специалезируется на психологии человека который уже сидит за автоматами или рулеткойи поэтому первоначально всегда даст вам выйграть, не обольщайтесь легкими деньгами их там не будет.;0;;;;
284;Сколько не играл все время один слив это как будто проклятие какое то. Последний раз зашел на новое казино Фреш - вроде норм, самый большой плюс это бонусы в честь открытия так как казино достаточно молодое. А все бывалые площадки приводят только к сливу и трате денег. Решите поиграть - попробуйте фрешь пока они на старте будут вас кормить).;0;;;;
285;"Казино Вулкан это моё первое казино в сети интернет. И хотя у меня огромный опыт игры в самых разных казино: от самых занюханых привокзальных забегаловок, до блистательных заведений с чопорными клиентами (мы их называем ""Большой круг""- так как колесо рулетки просто огромно), здесь я проиграл. Я проигрался в пух и прах в мгновения ока, чего небыло ни в одном заведении! Никогда! Что это за хрень такая? - задавался я вопросом. Вывод напрашивается сам собой -компьютерные технологии позволяют играть казино против каждого игрока, даже если их тысячи по всему миру пришли одновременно в это казино! И все эти ""... контроли честности.. "" - ФИКЦИЯ! Это МОЙ опыт и МОЁ мнение. У вас же может быть совсем другая история. Но в это казино я больше не захожу.";0;;;;
286;Никому не советую играть на этом сайте! Математическое ожидание при игре в европейскую рулетку гораздо ниже вероятного значения -2,7% (по моим результатам ставок ниже -15%). Просто невозможно выиграть! ;;;;;
287;0;;;;;
288;Играл в гмслотс в течение 3-х лет и как бы сильно не увлекался. Закину 1000, проиграю и не играл по 2-3 месяца, но за 2015 год я конкретно подсел на данное казино! Итог был плачевный и вот я решил поделится с Вами! За 1 год плотной игры в данном казино мой проигрыш составил-700 тыс. Руб Общая сумма выигрышей составила 180 тыс. Руб. Ушёл в минус на 520 тыс. Руб! При этом служба поддержке мне пишет-Александр не отчаивайтесь, Вы играйте и Вам обязательно повезёт! Такое письмо на свои жалобы я получал около 50 раз, но результата не было! Пример: пополнил казино на 500р заходишь в игру ставишь 10р по 1 линии и одной минуты не проходит как остаёшься на нуле! В общем вывод бегите от туда! Но недавно наткнулся на очень интересное казино где есть все популярные игры и много разных способов пополнения счёта, но не в этом суть! Решил сыграть на слоте бук оф ра делюкс и поставил 1000 играл по 3 линиям со ставкой в 5 рублей на линию (в общем 15 р) до играл до 300 рублей думал ну всё, исход будет как всегда, выпал бонус накрутил до 1900 я сменил ставку и линию и начал играть в одну линию со ставкой 20 рублей выпало 4 мужика на линию выиграл 20000 тысяч! появился азарт думал доиграю до 15000 и сниму. Поставил 50 рублей на одну линию, дал бону. Бонус накрутил 16.500 тут мне стало ещё интересней! Решил доиграть до 30000 и снять! Поставил 100 рублей на 1 линию и выпало 4 мужика! В общем вся эта процедура заняла где-то 1 час и я поднял 130000 косарей! Советую попробовать сыграть!!! Вот ссылка на сайт, копируйте и внесите в командную строку браузера http://u. to/PsWYDQ.;0;;;;
289;Выглядит ущербно а те кто оценил это шампиньоны тому заплатили сша чтобы мы ели гмо и умирали а американцы бы заработали деняк на нас ну а так очень вкусный аромат пахннет гибами и если это не есть то нормально ну а мне не понравилиь огурцы этого фирма и я ставля дизлайк.;0;;;;
290;"Мне очень нравится Обнинская и Белорусская ряженка. Но неподалеку от работы, в продуктовом магазине была только ряженка фирмы ""Вкуснотеево"". Пришлось взять! Что мы имеем: - Цвет подозрительно красивый... Видимо, без красителя не обошлось. - Жидковата она для 4%";;;;;
291;0;;;;;
292;Чай TESS в пакетиках мне не понравился. Он хорошо подойдет для офиса, когда нужно чтобы было много пакетиков, неважно качество, нужно чтобы был всегда чай под рукой. Для домашнего чаепития такой пакетированный чай не подойдет, он недостаточно ароматный, бархатистый и заваристый.;;;;;
293;0;;;;;
294;Люблю пить чаи, пью их каждый день 4 раза. Поэтому вопрос с выбором чая у меня достаточно важный. Перепробовала многие и хочу сказать, что чай TESS мне НЕ понравился. По крайней мере чайные пакетики с вкусовыми добавками (черри, лайт, орандж, лайм, флирт, глори, флейм). Они на вкус крайне неестественные, какие-то синтетические, ненатуральные. Для тех, кто в чаях не разбирается и любит экспериментировать, возможно, это неплохой презент. Понравилась разве что упаковка - треугольничек, через который видно, что внутри.;0;;;;
295;Никому не советую этот йогурт! Рвало от него целый день! решила купить такой же через месяц, опять началась тошнота, и рвота!;0;;;;
296;Не понравился и вообще не нравится вся продукция Чудо. Там в составе не то что натурального, там понятного слова нет ни одного. Сплошные консерванты и химия. И добавки такие же. Не рекомендую такое вообще употреблять, тем более детям. Качество хламное и цена соответственно дешевая.;0;;;;
297;Насколько знаю, арахис - один из самых не полезных орехов. Единственная польза его для меня - это вкус. Больше всего нравится именно в виде арахисовой псты, неплохой перекус, только с хлебом нужно еще не белым ее есть, и тогда для фигуры будет более-менее польза.;0;;;;
298;Мне не очень понравился этот йогурт. Через чур воздушный, как буд-то за воздух заплатил, радует только, что начинка есть, это нижний слой йогурта. Покупала ребенку и себе, дочке тоже не понравился, не стала есть. Упаковка яркая, красивая, на что повелась и купила.;0;;;;
299;Раньше (где то год назад) постоянно покупали с мужем этот продукт на завтрак. Нам очень нравилось.  Творожок был нежный и воздушный. Творожный вкус прекрасно освежали добавки из фруктовых джемов. Потом как то перестали кушать. Недавно купила и ужаснулась. Это полная синтетика и есть этого нельзя. Осталось послевкусие какой то химии. Я разочерованна.;0;;;;
300;Мой путь к красивой фигуре начинался с полумер. Говорили, что йогурты полезны для похудения, вот я и брала такие творожки. Не смотря на то, что там джем внизу, не смотря на то, что это йогурт сладкий. В общем, все равно мне не удавалось полакомиться, поскольку не особенно приятная структура у самого творожка, мне не нравится такая слишком навязчиво дырчатая... Да и джем не особо вкусен. Лишний жир на животе - вот, к чему приводят такие йогурты.;0;;;;
301;Ужасный чай. просто не понимаю, как можно пить такой чай. он полный красителей и добавок. не удивлюсь, если вредных. одни ароматизаторы. раньше всегда пил этот чай, сейчас меня от него воротит. люблю чай акбар - вот это по-настоящему вкусный, замечательный чай.;0;;;;
302;Раньше был он очень вкусный. Но буквально последние 2 раза когда я его купила, на вид оказалась не очень. А попробовав вообще разочарована былана вкус как пластилин и будешь будто жевачку. Орехи единственное, что было в нем нормально. Изюм горький. Я ещё проверила на всякий случай срок годности, но он оказался хорошим. Больше этот шоколад я покупать не буду. Раньше на вкус он мне казался куда лучше. Безусловно цена ниже, чем у других шоколадных марок. Ни кому его теперь и не посоветую.;0;;;;
303;Конфеты гадость, честно говоря. Через чур сладкое, через чур воздушное суфле (размазывается в руках). Уж на что я люблю сладкое, но после этих конфет ощущение, что все слиплось) И покрыты они радостной шоколадной помадкой из пальмового масла, вкус препративный.;0;;;;
